Num_Col_0,Num_Col_1,Num_Col_2,Num_Col_3,Num_Col_4,Num_Col_5,Num_Col_6,Num_Col_7,Num_Col_8,Num_Col_9,Num_Col_10,Num_Col_11,Num_Col_12,Num_Col_13,Num_Col_14,Num_Col_15,Num_Col_16,Num_Col_17,Num_Col_18,Num_Col_19,Num_Col_20,Num_Col_21,Num_Col_22,Num_Col_23,Num_Col_24,Num_Col_25,Num_Col_26,Num_Col_27,Num_Col_28,Num_Col_29,Num_Col_30,Num_Col_31,Num_Col_32,Num_Col_33,Num_Col_34,Num_Col_35,Num_Col_36,Num_Col_37,Num_Col_38,Num_Col_39,Num_Col_40,Num_Col_41,Num_Col_42,Num_Col_43,Num_Col_44,Num_Col_45,Num_Col_46,Num_Col_47,Num_Col_48,Num_Col_49,Num_Col_50,Num_Col_51,Num_Col_52,Num_Col_53,Num_Col_54,Num_Col_55,Num_Col_56,Num_Col_57,Num_Col_58,Num_Col_59,Num_Col_60,Num_Col_61,Num_Col_62,Num_Col_63,Num_Col_64,Num_Col_65,Num_Col_66,Num_Col_67,Num_Col_68,Num_Col_69,Num_Col_70,Num_Col_71,Num_Col_72,Num_Col_73,Num_Col_74,Num_Col_75,Num_Col_76,Num_Col_77,Num_Col_78,Num_Col_79,Num_Col_80,Num_Col_81,Num_Col_82,Num_Col_83,Num_Col_84,Num_Col_85,Num_Col_86,Num_Col_87,Num_Col_88,Num_Col_89,Num_Col_90,Num_Col_91,Num_Col_92,Num_Col_93,Num_Col_94,Num_Col_95,Num_Col_96,Num_Col_97,Num_Col_98,Num_Col_99,Cat_Col_100,Cat_Col_101,Cat_Col_102,Cat_Col_103,Cat_Col_104,Cat_Col_105,Cat_Col_106,Cat_Col_107,Cat_Col_108,Cat_Col_109,Cat_Col_110,Cat_Col_111,Cat_Col_112,Cat_Col_113,Cat_Col_114,Cat_Col_115,Cat_Col_116,Cat_Col_117,Cat_Col_118,Cat_Col_119,Cat_Col_120,Cat_Col_121,Cat_Col_122,Cat_Col_123,Cat_Col_124,Cat_Col_125,Cat_Col_126,Cat_Col_127,Label
0.267975867,,0.09808144,0.202919438,0.099423923,,0.767518878,0.370150983,0.744507372,0.41514805,0.286063761,0.362142593,0.167345375,0.688518107,0.269155324,0.684450984,0.76622051,0.504891217,0.80719763,0.092001922,0.129345924,0.540126681,6528.538574,0.791845441,0.701566279,0.530573606,0.548484147,7025.549805,,0.145894065,0.733865023,0.59299612,0.300618619,5034.111328,0.788321853,0.410277843,0.092601687,0.152561545,0.158132672,0.239174426,0.228348061,0.296728909,0.295767546,0.347543001,0.15924342,0.661127627,0.552107811,0.664871037,0.136901349,0.543869853,0.410828859,,,0.55614084,0.856442273,0.884122968,4293.538086,0.037494279,0.779480159,0.70405525,0.226923048,0.309769571,0.711409092,0.375941396,,0.755440354,0.35339132,,0.500600398,0.778581738,0.117455535,,0.761725903,0.613547564,0.224363536,0.521062672,0.443717152,0.633029282,0.090382673,0.799283087,0.511823535,0.931775749,0.142781302,0.285856366,0.433929294,0.34024772,0.364249736,0.424833149,0.06442523,0.186137959,0.390071839,0.714111328,0.451969802,0.320842713,0.711203337,0.533603668,0.468223065,0.598488867,0.565689445,0.126026303,2,,4,1,1,,2,2,2,3,1,,0,0,1,1,1,1,,1,1,0,0,1,0,1,0,1,6
0.402402699,0.423320115,0.161994278,0.173130438,0.707550824,0.510394216,0.641915321,0.501493156,,0.448068589,0.543467879,0.831499875,0.265816092,0.651511788,0.81471628,0.492427707,0.464807749,0.276560634,0.703273356,0.375858158,,,4876.190918,0.342253089,0.341342151,0.688002765,0.384324342,1859.886108,,0.908221841,0.335503668,0.776045203,0.455455452,3745.454834,0.335624874,,0.527886689,0.600776732,0.451735407,0.562421978,0.466818541,0.514961302,0.237809882,0.670594871,0.466318965,0.407194316,,0.666742146,0.58696419,0.522558749,0.24225755,0.291136861,0.710015833,,,0.442219496,8308.807617,0.66792655,0.699291706,,0.644338608,0.333511889,0.884292126,0.241366133,0.257957786,0.438078284,0.235515967,0.11825747,0.197265476,0.671223402,0.78668654,0.854808867,,0.39349401,0.81030488,0.831351936,0.876115441,0.457260489,0.837073982,0.701077104,0.777053356,0.225910515,,,0.555377483,0.55549252,0.555448592,0.56497401,0.741396964,0.629137099,0.501962483,0.387879312,0.511995077,0.872830868,0.311444461,0.639089942,0.298567742,0.125254273,0.528782129,0.569038808,0,0,0,,2,1,1,1,2,2,0,1,1,0,0,0,0,,0,0,,1,1,,0,0,0,1,9
0.360874504,0.444090217,0.495777935,,0.802814841,,0.421830803,0.287477612,0.328919321,0.71363759,0.352944225,0.133769676,0.399425954,,,0.497973531,0.386471897,0.882993042,0.283177823,0.780903935,0.511199296,0.284079015,5483.148926,0.839037061,0.150703445,0.844289243,0.23339729,9280.967773,0.202881381,0.181925625,0.474542439,0.342975527,,6511.800781,0.841950655,0.680488467,0.503187239,0.195394874,0.459383935,0.186071768,0.232035965,0.308725476,0.582961917,0.462224334,0.594697595,0.241999254,0.592693269,,0.918436348,0.429812163,0.50363338,0.949428797,0.593735993,0.548352659,0.294967473,,6379.335449,0.56370908,0.810482442,0.853128016,0.418436587,0.200374827,0.325297415,0.549291492,0.912406564,0.213766515,0.69301039,0.943304241,0.274113148,,0.433255583,0.424809158,0.76402688,0.917380989,0.568953812,0.166737407,0.25624454,,0.413844913,0.737082839,0.841263831,0.641586661,0.490654677,0.39026913,0,0.004412453,0.606210768,0.385405779,0.337201744,,0.946284235,0.926137447,0.257345021,0.268222153,0.368340939,,0.790969253,0.806310713,0.558874667,0.173885286,2,3,3,1,3,1,2,4,4,3,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,3
0.35657239,0.44722569,0.63281405,0.527691662,0.490561575,0.609837592,0.858482182,,0.622416019,0.302074879,0.666332722,0.889658928,0.694691896,0.174513698,0.682863176,0.377507389,0.523462534,0.501121163,0.509733796,0.43469578,0.903048337,0.770011425,5284.664551,0.665738285,0.579404235,0.123020701,0.317688227,5029.113281,0.132292539,0.326852202,0.190418199,0.709561169,0.477125078,4501.602539,0.410002857,0.601351976,0.849334061,0.466870606,0.426034033,0.213396907,0.443885863,,0.089809388,0.483965605,,0.55640471,,0.157397658,,0.353977233,0.836153388,0.126444355,0.696813881,0.391453296,0.255127758,0.720476747,5171.47168,,0.631221533,0.80180794,0.893132627,0.87512809,,0.925504506,0.142790213,0.159868985,0.741194904,0.459151298,,0.211859569,0.596212804,,0.138335153,,,0.667063951,,0.862111688,0.907360613,0.39990899,0.758478582,0.542523444,0.793891013,0.549258828,0.307922453,0.351391524,0.942088783,0.616860867,0.298555285,0.892669678,0.863820672,,0.876707435,0.725024104,0.643431127,0.604543865,0.789157927,0.484926373,0.535659134,0.178837866,2,2,2,4,,0,0,2,4,0,1,,,0,,0,1,1,0,1,0,1,0,0,,1,0,0,1
0.4252581,0.439983428,0.713107467,0.561935902,0.475588351,0.553228736,0.819660187,0.86509186,0.680633724,,0.716221213,0.819316685,,0.170579761,0.607616127,0.364822477,0.514565527,0.4748393,0.527577341,0.423839271,0.900119066,0.714201391,4820.356445,0.691029489,,0.095860519,0.357029825,,0.104917943,0.329856098,0.207368746,0.701882124,0.582516193,4778.950195,,0.514456153,0.863012373,0.553353369,0.458792686,0.273847193,0.508880973,0.865437746,0.09880916,0.469022453,0.57384932,0.619826198,0.297456801,0.157362521,0.53215915,0.372134566,0.844502449,0.113025837,0.649655402,0.416203797,,0.772075593,4260.759766,,0.541911781,0.720066249,0.887105465,0.925219476,0.660393,0.897614419,0.108186252,0.219802216,0.741595924,0.474427164,0.856745541,0.17400454,0.616814613,0.474399298,0.185864121,0.541864038,0.126530498,0.603557348,0.527546108,0.885099649,0.904825509,0.337014496,,0.573557794,0.761746049,0.538033128,0.347345531,0.382124335,0.901698589,0.617071211,0.352535278,0.872002244,0.788756609,0.284125149,0.896294892,0.647060454,,0.609789431,0.825024962,0.573627293,0.575716972,,2,3,2,4,3,1,0,2,4,0,1,0,1,0,0,0,,1,1,1,1,1,0,,1,0,1,0,1
0.385576248,0.468151391,0.653300524,0.535662472,0.453846812,0.597281754,0.81030798,0.86382997,0.672801495,0.289565623,0.714090288,,0.733228922,0.164462611,0.601468742,0.403303653,0.551654458,0.479459405,0.510618746,0.415394306,0.880184054,0.754660904,5165.429688,0.704234004,0.648091853,0.109736085,0.338125288,4723.125,0.134359896,0.316237986,0.228688553,0.673043847,0.539240062,5005.074707,0.418906391,0.502754927,0.84190166,0.496898651,0.445376396,0.249526933,0.452360451,0.830111265,0.094984129,0.470925719,0.550930858,0.58912915,0.33409676,0.165693149,0.498596698,0.380625397,0.817216098,0.106983736,0.689125419,0.426386714,0.238184452,0.756279111,4502.748047,,0.590477288,0.730155408,0.840857089,,0.670739949,0.915293574,0.136357725,0.240437374,0.762504995,0.494564295,0.817120433,0.213857502,0.582949996,0.456220388,0.204933882,0.547124743,0.118127145,0.589975536,,0.901330411,0.863149464,0.387687415,0.69450599,0.600798607,0.723184943,0.511429012,0.346596003,0.386151612,0.922929585,0.624754906,0.288045734,0.880769789,0.802023053,0.305177569,0.878586292,0.653253913,0.723695815,0.561988354,0.818428695,0.546926439,0.56836307,0.24341844,2,3,2,4,3,1,0,2,4,,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1
0.646448076,0.584372759,0.753071964,0.938211322,,,0.702584624,0.283444405,0.7380687,0.648673773,,0.489456892,0.741823852,0.87482816,0.65149647,0.606422007,,0.500984192,0.719754577,0.290446371,0.399068117,0.295688093,2537.880859,,0.849374294,0.585734665,,,0.12659514,0.71897608,0.014021024,0.797254026,0.766577482,437.035553,0.018275008,0.264224976,0.770062029,0.81065166,0.673754096,0.849404991,0.616960466,,0.191078186,0.466248721,0.307579875,0.875652075,0.047243986,0.882090509,0.629253268,0.000201013,0.333109081,0.568731964,,,0.110371247,0.590645075,6140.855469,0.889163792,0.561133504,0.870495081,0.582557857,,0.528372467,0.096543945,0.559890449,0.390260071,,0.815814734,0.552380741,0.882447124,0.81555599,,0.824627697,0.743677616,0.822526872,0.589298129,0.185023367,0.703656018,0.657405615,0.143624723,0.819806695,0.208606437,1,0.457866758,0.196555823,0.121656649,0.541328609,0.98287493,0.799536347,0.528262377,0.631350398,0.439226896,0.80882585,0.481785357,0.642727733,0.4582569,0.729514003,0.444772303,0.939974904,0.623808503,0,2,4,2,,1,1,1,3,4,0,0,1,,1,0,1,0,1,1,1,1,1,0,1,0,,1,8
0.351187617,,0.660194218,0.536932468,0.465608776,0.644413471,0.802000821,0.863943458,0.651601732,0.3252258,0.654073358,0.802084804,0.711851001,0.182331428,0.57632184,0.381459981,0.543744624,,0.460662901,0.464484602,0.901989996,0.741564929,5538.90332,0.719110847,0.588972032,0.126872823,0.338856429,5371.072754,0.122416653,0.240363911,0.23878549,0.63301897,,5306.645508,0.490768373,0.552790761,0.837009549,0.440045685,0.410860896,0.174131036,,0.823602855,0.125603899,0.459164143,0.563491106,0.537251055,0.350596637,0.107450262,0.53055048,0.38813594,0.857463002,0.161085129,0.681671023,,0.244546294,0.716219187,4466.090332,0.580378115,0.605921865,0.748555422,0.852499604,0.87695694,0.633518159,0.965649605,0.182833463,0.198643804,0.780626655,0.529363632,0.811355233,0.190670311,,0.454650462,0.199862912,,,0.563241184,0.504400313,,0.839008868,0.428376645,0.724013925,0.642455935,0.700681627,,0.30890584,0.3531591,,0.577521265,0.243916705,0.847385645,0.859853685,0.364214867,0.854697943,0.635304153,0.691503048,,0.834709644,0.596171916,0.55493027,0.178591728,2,3,2,3,3,1,,2,,0,1,0,0,0,0,,1,1,1,1,1,,0,0,1,1,0,,1
0.692662597,0.495094508,0.783284962,0.901169002,0.56978935,0.128310293,0.64126724,0.256168783,0.703310311,,0.749291658,,0.775770247,0.899692774,0.558517098,0.531938612,0.1109519,0.511392713,0.718472362,0.330992192,0.412880719,0.242528617,2734.415039,0.677288651,0.834704399,0.63649261,0.100031786,4219.350098,0.131977364,0.654335499,0.098284371,0.724547625,0.755214572,1386.497925,0.100874409,0.286417335,0.704657733,0.807666302,0.642124236,0.826191843,0.67810297,0.551656425,0.253893554,,0.38846305,0.833901048,0.109686673,0.834406435,0.681634963,0.087479718,0.34479782,0.594821334,0.638630569,0.406696141,0.144391879,0.566002011,5216.571777,0.852418065,,0.820223987,0.588833392,0.65422827,0.455218077,0.097365655,0.582185686,0.441341341,0.529189408,0.792894661,0.575304747,0.816294253,0.820445061,0.57742399,,0.707191348,0.794099331,0.505366325,,0.624521196,0.617846906,0.185182676,0.750810444,0.300728172,0.891119182,0.48214823,,0.15799579,0.497217089,,0.826894403,0.416705877,,0.45415318,0.758015454,0.378346086,0.60921669,0.505737245,0.694620013,0.581475973,0.934281051,0.641112804,1,2,4,2,3,2,2,1,3,,0,0,1,1,1,,1,,1,1,1,1,1,0,1,0,1,1,8
0.491624713,0.188402548,0.532981753,0.378441453,,0.838813365,0.329886705,0.375535071,0.444669485,0.651924133,0.284964204,0.571946084,0.449857086,0.731747448,0.290906042,0.174317092,0.372143507,0.190242067,0.576094925,0.4811562,0.816775858,,8640.641602,,0.457056731,0.836838722,0.302948862,2478.402588,,0.429271638,0.431011379,0.217714772,0.398364246,6860.719238,0.534168541,0.580442965,0.489839166,0.43463558,0.16520071,0.527095258,0.80085367,0.631971836,,0.144364253,0.756502032,0.240599245,0.555061102,0.472052306,0.595002651,0.652135849,0.290594846,0.200049058,,0.528235435,0.544814944,0.245693758,1524.232666,0.540377557,,0.693025827,0.723484278,0.641369104,,0.503251255,0.444131494,0.858873904,0.355994284,0.306385398,0.39595741,0.356461793,0.872321367,0.655026734,0.617481232,0.199257046,0.607698441,0.280264378,0.36562714,0.634433031,0.487739146,0.850658715,0.709758103,0.865629792,0.162563875,0.828399003,0.84656471,0.824159622,0.758561313,0.627041221,0.573085725,0.428766817,0.460486621,0.326235056,0.701389492,,0.85791117,0.485761583,0.170439988,0.811386049,0.835253358,0.669852138,3,4,2,0,3,3,2,0,3,2,1,1,0,1,0,1,0,,1,0,0,1,1,1,1,0,1,0,7
0.176550016,0.8940593,0.275076538,0.177235097,0.561371863,,0.198628396,0.209027499,0.925777376,0.461365044,0.864650965,0.408912897,0.254340261,0.761168063,0.136018515,0.905296087,0.545768976,0.316646814,0.264333189,0.556762755,0.345614642,0.485349387,4034.925293,0.845681727,,0.5253703,0.561280012,1117.634888,0.323358864,0.740107119,0.50590378,0.611437082,0.875146866,6945.954102,0.742925823,,0.737035096,,0.518983006,0.48351106,0.205545947,0.760237336,0.465114832,0.931307673,0.51245302,0.521757662,0.640798986,0.5008986,,0.655358255,0.322722852,0.602041304,0.807085752,,0.749864459,,5576.201172,0.721196473,0.754202962,0.149448901,0.171356097,0.288102299,,0.317359328,0.290298402,0.668991983,,0.63774699,0.18786107,0.692890644,,0.757600427,0.790554106,0.440401137,0.568008542,0.265104771,0.389193684,0.47813043,0.539336622,0.754471242,0.602856278,0.521637082,0.255677968,0.396266222,0.543734074,0.602167308,,0.429171205,0.485279799,0.736331761,0.30181542,0.112588555,0.305212498,0.607719362,,0.148024783,0.882793844,0.507025898,0.629278839,0.883248508,3,3,,0,3,2,,1,3,3,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,,1,,4
0.205179915,0.434540272,0.190571338,,0.065881692,0.745087385,0.765923262,0.282030702,0.796178162,0.428412139,0.280929774,0.501028478,0.114650317,0.783176899,0.344651908,0.669209838,0.603271723,0.39403221,0.790061772,,0.196491241,,6788.769531,0.669213474,0.694304645,0.561470985,0.409934491,6655.964355,0.856262445,0.233732626,0.568726242,0.664243698,0.339549243,3033.628174,0.661614716,0.426521569,,0.159496918,0.105614766,,0.261550546,0.295245856,,0.307873279,0.122263104,0.692931592,0.393195957,0.773860276,0.119414091,0.421254098,0.388459891,0.36440751,0.567796111,0.606271088,0.802687824,0.822427452,4171.047363,0.147899643,0.751923084,0.784533083,0.289468229,0.363168865,0.630522609,0.34906289,0.663014114,0.744213641,0.44940713,0.65839678,0.416232914,0.781361461,0.161193833,0.610155284,0.830142856,0.607736349,0.362809718,0.575472355,0.317543894,0.715458333,0.137075737,0.753437698,0.678022921,0.805182815,0.275886565,0.392085254,0.440347165,0.356996566,0.409672529,0.607351482,0.120090589,0.335164428,0.425143182,,0.531683445,0.452073455,,0.456470251,0.427121729,0.489319712,0.615608752,0.181076914,2,1,3,,,,2,1,,3,1,0,0,0,1,1,1,1,0,1,1,0,,1,0,1,0,1,6
0.856588542,0.431669414,0.287080824,0.207160294,0.931161642,0.578529954,,,0.098601758,0.199863583,0.816712737,0.343335062,0.667765617,0.352235973,0.556521893,,0.841195941,0.422201395,0.782493591,0.469837993,0.416794389,0.454699904,1894.371216,0.69600451,0.4670614,0.775822937,0.454742253,4829.958984,0.398259133,0.785533369,0.805759728,0.503015637,0.519932866,8300.049805,,0.292664587,0.264816105,0.518402874,0.863923192,0.763789296,0.256233931,0.179068103,0.438052237,0.482198387,0.827889204,0.46593681,0.874040186,0.792081535,0.83434391,0.767547369,0.120609932,0.319764584,0.407280236,0.381362736,0.185118467,0.485210508,6117.132324,0.698758721,0.645426214,0.630868673,0.239744261,,0.669713378,0.289185792,0.461986303,0.663023233,0.422391832,0.414584368,0.300210297,0.736749053,0.717457771,0.137012869,0.64377296,0.340393245,0.555666506,0.153924823,0.589166284,0.46209383,0.669722736,0.532443762,0.259104818,0.44799611,0.406879187,0.134334207,0.403600931,0.39157784,,0.535164058,,0.342041612,0.364568084,,0.173821524,0.207289249,0.563530207,0.396371573,0.541855097,0.508364737,0.355865747,0.698955655,2,2,,1,2,3,1,4,3,2,,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2
0.39672327,0.250102967,0.356131822,0.465028584,0.711727738,0.783995092,0.437855005,0.43292442,0.302715302,0.80604434,0.274806142,0.194968581,0.388963401,0.849059403,0.33735761,0.407065868,0.421361744,0.849670291,0.334278226,0.648184299,0.557770848,0.359143913,7411.734863,,0.171539098,0.883667827,0.289794862,6846.721191,0.142976433,0.185858026,0.478849918,0.178143039,0.094154894,8202.390625,0.849363685,0.769538224,0.429264396,0.286755651,,0.144833803,0.467193753,0.483488768,0.411773562,0.442838162,0.594357491,0.105149195,0.676713347,0.258284509,,0.523816168,0.422928691,0.756192446,0.638499856,0.361860394,0.50839448,0.137783006,6264.445313,,0.658803582,0.821257651,0.555159628,0.236632198,0.398003668,0.5196172,,0.348137766,0.395443559,0.713091075,0.361186177,0.681612968,0.65403229,0.594090164,0.565138221,,0.574213862,0.287656128,0.496527582,0.172038704,0.39523834,0.900753915,0.798366368,0.816225469,,0.544726372,0.263779521,0.242946282,0.671612918,0.283244401,0.390990943,0.101460174,,0.806929529,0.426815987,0.26994282,,0.539297819,0.563705683,0.86727345,0.739687443,0.234646514,2,4,2,1,2,2,2,2,3,3,0,1,0,,0,0,1,1,1,,1,1,0,1,0,1,0,1,3
0.702864587,,0.835689902,0.36473313,0.658139646,0.263662815,0.577438176,0.409533828,0.732184708,0.837988436,0.500180304,,0.893992186,0.632221043,0.295489281,0.229460433,0.366600722,0.376397312,0.726858735,0.502842367,0.582605183,0.133574367,1791.46106,0.622156441,0.79979229,0.382266909,0.839199424,3224.713135,0.297953635,0.50477463,0.511360168,0.851497948,0.93307364,4935.095703,0.529773116,0.610161662,,0.934103251,0.467249304,0.528260052,0.815228522,0.86114651,0.476006925,0.543273211,0.740768313,0.80599606,0.317318678,0.377843648,0.740168333,0.648732424,,0.472717345,0.085514396,0.375098407,0.587810814,0.877774537,1827.144287,0.686459064,0.203478366,0.351689547,0.770910144,0.3827869,0.559018672,0.311792254,0.139123783,0.447492212,0.286420137,0.307537138,0.79694891,0.137089923,0.596912742,0.744083107,0.433878332,0.410269886,0.374792278,0.479646802,0.63410008,,,0.281134814,0.327729404,0.500392497,0.554339528,,0.504460692,0.451776415,0.19027701,0.231397614,0.933977723,0.332204312,0.244160235,0.250113159,0.493516803,0.35147208,0.27231428,0.931955695,0.691378534,,0.523698986,0.651001871,2,2,3,2,0,,3,1,0,2,0,0,1,,1,0,1,1,1,1,0,1,0,0,,,1,0,0
0.666188776,,0.668884218,0.257338971,0.592747748,,0.525271177,0.48204419,0.70881927,0.804390013,0.480936617,,0.814934969,0.592482209,,0.260408044,,0.38658902,0.694112659,0.448761672,0.569151878,,3185.862549,,0.764643669,0.414573103,0.875855803,,0.308907598,0.45631218,0.603173077,0.684424818,0.84716624,6937.032715,0.636364698,0.600491762,0.485404611,0.886789262,0.420924872,0.448158085,,0.900286138,0.408896238,,0.743440986,0.674467146,0.479746729,0.279876351,0.663414419,0.75848192,0.661253572,0.378970742,,0.316563755,0.712032378,0.829453528,1893.762939,,0.205175534,0.293562591,0.723763824,0.384812832,0.599127829,,0.130665928,0.56720084,0.195393592,0.249957532,0.787828088,0.169847608,0.621812224,,0.383196324,0.336980492,0.31597805,0.446249038,0.72450459,0.337921143,0.735212147,0.458600432,0.277333975,0.67893976,0.344649494,0.630524635,0.635322154,0.583576798,0.246580392,0.147217065,0.831007063,0.274843454,0.215357259,0.212673619,0.508884788,0.308806688,,0.915063024,0.612256646,0.954341888,0.584366679,0.66099602,2,3,2,2,0,4,3,1,,2,1,1,1,1,,0,1,1,1,1,0,1,0,0,1,,1,0,0
0.14542608,0.912219822,0.229054838,0.21267961,0.702631056,0.43660602,0.07775411,0.244553775,,0.515343547,0.871371984,0.309071958,0.236713603,0.785738051,0.084065028,0.926840484,0.553613245,0.50925684,0.061184734,0.708475292,0.39898023,0.439045817,4868.478027,0.935958207,0.336424977,0.634019196,0.481589198,1772.843262,0.145062253,0.655268371,0.513250053,,0.72328496,9058.71582,0.885047793,0.397784889,0.776195467,0.644250333,0.578024447,,0.145620972,0.764320672,0.488906056,0.986088097,0.594323933,0.2958543,0.794538081,0.335580766,,0.68074739,0.303785503,0.75156337,0.908264518,0.306210369,,0.391238719,6633.617676,,0.8353163,0.165611252,0.143234238,0.233842775,0.618680239,0.414640069,0.417048752,0.572191656,0.781518281,0.76018393,0.118360683,0.754842341,,0.706081986,0.777620733,0.543924391,0.592205167,0.124526754,0.383456558,0.339513689,0.507173836,0.887524605,0.670410097,0.604365766,0.187857121,0.367590576,0.452315658,0.537834108,0.440616518,0.33518979,0.412959486,0.665602803,0.488886625,0.206028551,0.243226901,0.533434749,,0.062947631,0.96745342,,0.676418066,0.837563097,4,4,0,0,4,2,4,2,3,3,1,1,0,0,1,1,0,1,0,,1,1,1,0,1,1,1,1,4
0.577947617,,0.824849904,0.856264889,,0.06591329,0.561373174,0.12151476,0.81772238,0.719521105,0.764906526,0.385126024,0.683870971,0.972853839,0.502986729,,0.054261431,0.416320711,0.639929175,0.416300207,0.400724143,0.259373128,2263.540771,0.67664665,,0.619910479,0.133701593,4062.499756,0.181375012,0.71472609,,0.825381458,0.864512384,494.9935303,0.143515274,0.285750002,,0.81627959,0.60505265,0.84680599,0.594038665,0.560964584,,,0.38754943,0.882314503,0.057007231,0.889358878,0.644570231,0.094833627,0.370535016,0.685148239,0.667862833,0.480012894,0.19369258,0.597871125,4842.365723,0.924862266,0.505312145,0.724209189,0.522989631,0.575167894,0.418188632,0.081973314,0.55552572,0.446896702,0.664938033,0.832364559,0.463892788,0.783010483,0.686098218,0.636327803,0.945442736,0.697427452,0.836041868,0.467458487,0.085402586,0.609684467,0.631229639,0.18265599,0.803130329,0.214941114,0.903017581,0.502507687,0.232748643,0.175388664,0.405044198,0.910729349,,0.544251144,0.526088357,0.398581684,0.66792655,0.469203055,0.688657701,0.398653924,0.769376755,0.530887604,0.86526674,,1,2,3,2,3,2,2,1,3,4,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,8
0.12550725,0.871517718,0.296556413,0.22838898,0.565135837,0.451210886,0.187217355,0.281696707,0.873815,0.472746611,0.821602225,0.466352254,0.246024638,,0.143687919,0.851165712,0.518076718,0.373513818,0.162821993,0.61987412,0.470265836,0.567773044,5227.811523,0.818222106,0.437527269,0.537493944,0.473805279,1443.209229,0.215273499,0.648532152,0.443717211,0.493051499,0.760872781,,0.782643676,,0.80155772,0.637326956,,0.385027736,0.222158849,0.801919758,0.435762644,,0.54850924,0.393042773,0.659935236,0.374086231,0.440996796,0.633539617,0.365097314,0.593727231,0.906436563,0.356528342,0.695015788,0.497609973,5626.874512,0.715648711,0.749955595,0.218007863,0.254221559,0.348929375,0.615832567,0.456166416,0.320397466,0.609702587,0.779876113,0.664966941,0.195583716,0.642689228,0.383216441,0.744986951,0.728914022,0.469695002,0.54496336,0.23971501,0.368017256,0.497114033,,0.822699785,0.69971472,0.593234122,0.246651262,0.454742789,0.532306075,0.609353006,,0.437996566,,0.772662878,0.446697623,0.143698975,0.376664042,0.622909367,0.732670844,0.119741753,0.880411744,0.550443113,0.675362349,0.808750033,,3,1,0,4,2,3,1,3,3,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,,,4
0.7437976,0.460843772,1,0.992990971,0.551565766,0.067431673,0.729955494,0.346230388,0.790813863,0.732230544,,0.366006762,0.974852562,0.768718839,0.548508525,0.440079957,0.084378466,,0.729533613,0.354326308,0.525114655,0.19384636,1859.63562,0.733688235,0.95540154,0.442362338,0.160535514,4824.714844,0.073270746,0.550206184,0.052213065,0.820532262,0.861565888,878.4857178,0.068788499,,0.805623889,0.869646966,0.65476948,0.786980212,0.742246509,0.668386757,0.245123237,0.380409002,0.440996617,0.964138985,0.001232691,0.71872586,0.70662117,,0.559302449,0.551885009,0.524211407,0.476358116,0.024038667,0.718231201,3931.720215,0.889668345,0.383672297,0.789839506,0.71855098,0.781098008,0.421108156,,0.474513859,0.334652364,0.622733116,0.814608216,,0.608283341,0.783388317,0.519317448,0.765844345,0.730319619,0.624877155,0.507505357,0.149630249,0.698777199,0.725723267,0.001977624,0.695481122,0.302189589,0.998084426,0.488639235,0.178390756,0.098643422,,0.877530038,0.83170712,0.488070667,0.613962352,0.40539965,0.84589833,0.354174435,0.629187107,0.593726099,0.831953645,0.686785877,0.889123619,,1,2,4,3,2,2,1,1,,3,0,0,1,1,1,0,1,0,1,1,1,1,0,,1,0,1,,8
0.381621569,0.432203412,0.626086235,0.490501791,,0.613180399,0.834754288,0.900101542,0.627494276,0.287247688,0.684499145,0.905865133,0.712886453,0.145487785,0.664556265,0.361094803,0.548200965,0.446618676,0.531144977,0.416590661,0.918852031,0.79622215,5304.379395,0.633877993,0.606911063,0.114738494,0.353045046,4340.290527,0.134629309,0.361408919,0.213955373,0.700085938,0.517234087,4859.706543,0.397054493,0.582690239,0.842331052,0.505947292,0.427099615,0.2448228,0.48034972,0.843207121,0.079357751,0.482261628,0.564168155,0.557393193,0.325095743,0.153077528,0.512441695,0.400140822,0.816438973,0.064990111,0.689060509,0.377682209,0.279432237,0.736522019,4808.992676,0.615140975,0.581177473,0.755191326,0.900607347,0.902278185,0.710447907,0.917590559,0.086360082,0.217291936,0.708418012,0.397440642,0.79898113,,,,0.11883314,0.511857688,0.145300046,,0.602519929,0.885428488,0.924025953,0.40727827,0.713457882,0.560044289,0.751663566,0.565181136,0.381421894,0.425230145,0.937780678,0.61022377,0.327994436,0.906315148,0.803075254,0.292077005,0.888263583,,0.667882204,0.615395546,0.755891323,0.492874175,0.541385591,0.240189165,2,,2,4,3,1,0,1,4,0,1,0,1,0,0,0,1,1,,1,0,1,0,0,1,0,0,0,1
